"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"295838","998.359498540","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","150","QoS Data, SN=3983, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295840","998.375694095","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3498, FN=0, Flags=...P...TC","","Null function (No data)"
"295845","998.563790887","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3499, FN=0, Flags=.......TC","","Null function (No data)"
"295855","998.567567771","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","639","QoS Data, SN=3984, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295859","998.567599998","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3985, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295863","998.567625841","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3986, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295864","998.567632611","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3987, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295865","998.567639018","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3988, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295868","998.587283341","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3500, FN=0, Flags=...P...TC","","Null function (No data)"
"295874","998.713982642","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3501, FN=0, Flags=.......TC","","Null function (No data)"
"295882","998.718089333","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","353","QoS Data, SN=3989, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295884","998.718105160","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3990, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295889","998.718130378","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3991, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295891","998.736726752","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3502, FN=0, Flags=...P...TC","","Null function (No data)"
"295894","998.767837421","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3503, FN=0, Flags=.......TC","","Null function (No data)"
"295896","998.787011609","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3504, FN=0, Flags=...P...TC","","Null function (No data)"
"295901","998.790328684","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","185","QoS Data, SN=3992, FN=0, Flags=.p.P...TC","Best Effort (Best Effort)","QoS Data"
"295904","998.790343869","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","185","QoS Data, SN=3992, FN=0, Flags=.p.PR..TC","Best Effort (Best Effort)","QoS Data"
"295909","998.973498604","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3505, FN=0, Flags=.......TC","","Null function (No data)"
"295916","998.977407282","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=3993, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"295919","998.998057155","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3506, FN=0, Flags=...P...TC","","Null function (No data)"
"295922","999.075325181","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3507, FN=0, Flags=.......TC","","Null function (No data)"
"295924","999.093914123","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3508, FN=0, Flags=...P...TC","","Null function (No data)"
"295925","999.097220841","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3508, FN=0, Flags=...PR..TC","","Null function (No data)"
"295926","999.097238685","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3508, FN=0, Flags=...PR..TC","","Null function (No data)"
"296042","1003.633774077","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=........C","","Deauthentication"
"296043","1003.633796437","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296044","1003.633802556","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296045","1003.636794739","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296046","1003.640009677","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296047","1003.640034955","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296048","1003.640042711","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296049","1003.643895014","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296050","1003.643920000","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296051","1003.643927319","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296052","1003.647477904","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296053","1003.651476327","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296054","1003.651498791","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296055","1003.651685589","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296056","1003.664020365","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=2935, FN=0, Flags=....R...C","","Deauthentication"
"296554","1024.676463127","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3509, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"296568","1025.188421334","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=........C","","Deauthentication"
"296575","1025.595712392","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296578","1025.622226658","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296579","1025.625668004","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296580","1025.625693926","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296581","1025.625702162","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296582","1025.632114616","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296583","1025.632143255","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296584","1025.632152038","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296585","1025.632331434","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296586","1025.638724712","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296587","1025.638749119","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296588","1025.638757222","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296589","1025.638764304","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"296590","1025.642476106","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3313, FN=0, Flags=....R...C","","Deauthentication"
"297390","1049.692866859","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","141","Probe Request, SN=3510, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"297393","1049.784660646","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","141","Probe Request, SN=3511, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"297399","1049.864824141","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","141","Probe Request, SN=3513, FN=0, Flags=...P....C, SSID=""James""","","Probe Request"
"297401","1049.896075245","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3514, FN=0, Flags=.......TC","","Null function (No data)"
"297403","1049.899080311","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3515, FN=0, Flags=...P...TC","","Null function (No data)"
"297588","1053.083174577","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=3687, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"297589","1053.086873885","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=3687, FN=0, Flags=....R...C, BI=100, SSID=""James""","","Probe Response"
"297590","1053.094566619","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=3688, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"297591","1053.114722881","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=3688, FN=0, Flags=....R...C, BI=100, SSID=""James""","","Probe Response"
"297593","1053.238288270","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=3690, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"297594","1053.242241565","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=3690, FN=0, Flags=....R...C, BI=100, SSID=""James""","","Probe Response"
"297596","1053.242301033","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=........C","","Deauthentication"
"297597","1053.244788228","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297598","1053.244813228","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297599","1053.248030432","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297600","1053.248237681","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297601","1053.251205195","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297602","1053.255001318","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297603","1053.258516812","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297604","1053.258541248","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297605","1053.258549214","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297606","1053.258556501","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297607","1053.258563707","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297608","1053.258570952","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297609","1053.262082881","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297610","1053.264882854","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3692, FN=0, Flags=....R...C","","Deauthentication"
"297611","1053.264903266","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=........C","","Deauthentication"
"297612","1053.264910082","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297613","1053.268912715","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297614","1053.268938783","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297615","1053.268947299","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297616","1053.271593003","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297617","1053.271617350","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297618","1053.271624824","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297619","1053.271632040","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297620","1053.274747728","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297621","1053.274773006","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297622","1053.274780718","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297623","1053.274788136","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297624","1053.278813576","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"297625","1053.278839736","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=3693, FN=0, Flags=....R...C","","Deauthentication"
"300126","1075.060818073","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","68","QoS Null function (No data), SN=3516, FN=0, Flags=...P...TC","Voice (Voice)","QoS Null function (No data)"
"300130","1075.129017949","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=........C","","Deauthentication"
"300131","1075.132582743","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300132","1075.132602776","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300133","1075.132608792","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300134","1075.132614078","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300135","1075.132619582","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300138","1075.135560178","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300139","1075.139296618","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300140","1075.143328341","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300141","1075.143348491","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300142","1075.143354725","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300143","1075.149756581","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300144","1075.153245353","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300145","1075.153265489","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"300146","1075.153271608","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=4, FN=0, Flags=....R...C","","Deauthentication"
"301554","1092.909810502","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2976, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"301556","1092.925387399","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2977, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"301561","1093.009829753","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2978, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"301562","1093.021112585","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=297, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"301564","1093.024971175","aa:3a:0e:b6:ed:12","Broadcast","802.11","137","Probe Request, SN=2979, FN=0, Flags=........C, SSID=Wildcard (Broadcast)","","Probe Request"
"301565","1093.027499568","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=298, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"301570","1093.118107932","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=3517, FN=0, Flags=.......TC","","Null function (No data)"
"301572","1093.118140774","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","68","Deauthentication, SN=301, FN=0, Flags=........C","","Deauthentication"
"301574","1093.133505831","aa:3a:0e:b6:ed:12","Broadcast","802.11","142","Probe Request, SN=2984, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"301575","1093.137233680","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=302, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
"301577","1093.155377834","aa:3a:0e:b6:ed:12","Broadcast","802.11","142","Probe Request, SN=2985, FN=0, Flags=........C, SSID=""James""","","Probe Request"
"301578","1093.159241995","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","218","Probe Response, SN=303, FN=0, Flags=........C, BI=100, SSID=""James""","","Probe Response"
