"No.","Time","Source","Destination","Protocol","Length","Info","wlan.qos.priority","wlan.fc.type_subtype"
"147500","1144.223712577","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=862, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147501","1144.223719280","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=863, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147506","1144.241286996","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=864, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147509","1144.241418358","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=865, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147513","1144.244425561","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=866, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147522","1144.251743803","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=868, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147527","1144.251775294","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=869, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147529","1144.251787230","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=870, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147535","1144.255075278","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=871, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147548","1144.257890789","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=872, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147549","1144.257899378","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=873, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147551","1144.257909861","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=874, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147556","1144.257932231","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=875, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147557","1144.257937384","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=876, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147558","1144.257942060","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=877, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147559","1144.257946839","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=878, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147563","1144.261634036","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=879, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147569","1144.261677538","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=880, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147571","1144.261691083","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=881, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147581","1144.265391819","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=884, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147583","1144.265409219","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=882, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"147584","1144.265416063","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=883, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"147587","1144.265434915","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=885, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147588","1144.265441076","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=886, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147592","1144.265468750","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","664","QoS Data, SN=887, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147599","1144.267785240","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=888, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147601","1144.267799942","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=889, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147606","1144.267823998","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=890, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"147610","1144.275452316","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=891, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147619","1144.278024342","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=892, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147625","1144.278296825","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=894, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147626","1144.278302994","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=895, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147630","1144.281691145","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=896, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147634","1144.281717546","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","211","QoS Data, SN=897, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147638","1144.281738607","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=898, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147640","1144.281749977","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","564","QoS Data, SN=899, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147645","1144.304322192","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=900, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147649","1144.311660293","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=901, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147652","1144.311684111","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","238","QoS Data, SN=902, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147654","1144.311696391","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=901, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"147658","1144.311717532","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","564","QoS Data, SN=903, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147661","1144.341636601","5a:ef:68:0f:bd:90","aa:3a:0e:b6:ed:12","802.11","75","Action, SN=1105, FN=0, Flags=........C, Dialog Token=52","","Action"
"147663","1144.345603420","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","75","Action, SN=3184, FN=0, Flags=........C, Dialog Token=52","","Action"
"147668","1144.356586180","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=538, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147669","1144.359785361","","aa:3a:0e:b6:ed:12","802.11","2861","QoS Data, SN=541, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147670","1144.359806554","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=542, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147672","1144.359825280","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=540, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147674","1144.363599889","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=545, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147677","1144.367152571","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=550, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147679","1144.367191217","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=550, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147680","1144.367199583","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=552, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147685","1144.367235936","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=904, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147687","1144.367249557","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=905, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147689","1144.369977333","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=555, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147695","1144.373563897","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=906, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147696","1144.373572238","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","159","QoS Data, SN=907, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147697","1144.373578887","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=908, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147698","1144.373585337","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=909, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147699","1144.373591569","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=910, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147700","1144.373597793","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=911, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147701","1144.373604212","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=912, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147702","1144.373610740","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=913, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147703","1144.373617027","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=914, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147704","1144.373626903","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=915, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147705","1144.373634562","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=916, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147706","1144.373641122","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=917, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147707","1144.373647375","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=918, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147709","1144.373661017","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=919, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147713","1144.377155935","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=920, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147714","1144.377172503","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1373","QoS Data, SN=921, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147715","1144.377181360","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=922, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147716","1144.377188681","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=923, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147717","1144.377195943","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=924, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147718","1144.377203112","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=925, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147719","1144.377209753","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=926, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147720","1144.377216724","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=927, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147724","1144.377243982","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","182","QoS Data, SN=928, FN=0, Flags=.p..R..TC","Best Effort (Best Effort)","QoS Data"
"147726","1144.383779526","","aa:3a:0e:b6:ed:12","802.11","3037","QoS Data, SN=554, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147727","1144.383800511","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=556, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147729","1144.387812060","","aa:3a:0e:b6:ed:12","802.11","2687","QoS Data, SN=557, FN=0, Flags=.p....F.C","Best Effort (Best Effort)","QoS Data"
"147732","1144.387980157","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=929, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147734","1144.388147294","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","161","QoS Data, SN=930, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147738","1144.399843578","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=931, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147739","1144.399858737","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","675","QoS Data, SN=932, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147741","1144.399874084","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=933, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147745","1144.399897730","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","157","QoS Data, SN=934, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147749","1144.403636449","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=935, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147753","1144.403663367","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=936, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147765","1144.415873482","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=937, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147767","1144.415886988","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=938, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147771","1144.415904515","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=939, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147772","1144.415908817","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=940, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147773","1144.415940535","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=941, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147774","1144.415944997","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","162","QoS Data, SN=942, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147775","1144.415951920","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=943, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147776","1144.415956290","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=944, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147777","1144.415960374","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=945, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147778","1144.415964940","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=946, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147779","1144.415969205","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=947, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147780","1144.416068761","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=948, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147781","1144.416073015","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=949, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147782","1144.416077502","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=950, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147783","1144.416081664","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=951, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147784","1144.416086008","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=952, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147785","1144.416092398","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=953, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147786","1144.416096913","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=954, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147787","1144.416100989","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=955, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147788","1144.416105239","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=956, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147789","1144.416109667","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=957, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147790","1144.416113789","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=958, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147794","1144.419692270","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","287","QoS Data, SN=959, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147806","1144.429370166","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","288","QoS Data, SN=960, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147808","1144.429384890","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=961, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147815","1144.429419172","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","660","QoS Data, SN=962, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147816","1144.429424944","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=963, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147817","1144.429429558","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=964, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147818","1144.429435326","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=965, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147819","1144.429439888","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=966, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147820","1144.429500993","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","155","QoS Data, SN=967, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147821","1144.429505612","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=968, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147822","1144.429510257","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=969, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147823","1144.429514746","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","166","QoS Data, SN=970, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147824","1144.429519418","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","166","QoS Data, SN=971, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147825","1144.429523890","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","166","QoS Data, SN=972, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147826","1144.429528485","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=973, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147827","1144.429533017","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","166","QoS Data, SN=974, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147829","1144.429713196","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=975, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147833","1144.433135308","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1135","QoS Data, SN=976, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147834","1144.433145789","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=977, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
"147841","1144.455231869","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=978, FN=0, Flags=.p.....TC","Best Effort (Best Effort)","QoS Data"
