"No.","Time","Source","Destination","Protocol","Length","Info"
"10596","100.732274728","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1513, FN=0, Flags=...P...TC"
"10597","100.747556543","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1514, FN=0, Flags=.......TC"
"10598","100.778229709","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1515, FN=0, Flags=...P...TC"
"10599","100.791317195","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1516, FN=0, Flags=.......TC"
"10600","100.809851750","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","179","Data, SN=3518, FN=0, Flags=.p....F.C"
"10601","100.823707112","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1517, FN=0, Flags=...P...TC"
"10602","100.834873935","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1518, FN=0, Flags=.......TC"
"10603","100.871296846","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1519, FN=0, Flags=...P...TC"
"10604","100.879871071","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1520, FN=0, Flags=.......TC"
"10605","100.914338083","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1521, FN=0, Flags=...P...TC"
"10606","100.925109877","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1522, FN=0, Flags=.......TC"
"10607","100.959749046","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1523, FN=0, Flags=...P...TC"
"10608","101.006002044","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1524, FN=0, Flags=.......TC"
"10609","101.012542978","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1525, FN=0, Flags=...P...TC"
"10610","101.022395344","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1526, FN=0, Flags=.......TC"
"10611","101.056940082","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1527, FN=0, Flags=...P...TC"
